Filename,BACKGROUND,FEATHER,OUTWEAR,BEAK,HEADWEAR,EYES,EYEWEAR,RARITYSCORE,RANK,LINKcollaboration
147,red chart,blue,clown outfit,moustache small,cop hat,normal,eye patch,0.5728441687733634,220,64d4f1ed27f8488b656b10e1
1815,grey,black skull,white shirt,worm,cavalier hat ,eyebrow,pink stars glasses,0.5723320847817683,221,64d4efd9c76547f4aa14b11a
1961,purple,pink,clown outfit,small,sombrero hat,pumped up,goggles,0.5719142216853748,222,64d4df6d1d86fd023d2864ed
146,grey,yellow belly,purple jacket,cigar,rug!,normal,pink stars glasses,0.5713537176602846,223,64d4f15527f8488b656970b9
746,doom gloom,brown,tracksuit navy blue,small,pilot helmet,unibrow,sunglasses smoll,0.5707114367699406,224,64d4eee11d86fd023d420c17
858,teal,fire red,construction vest,moustache normal,headlamp,normal,sunglasses,0.5693788215932977,225,64d4ed98c76547f4aa0fa5aa
1288,purple,brown,firefighter uniform,big,construction hat,crying,pink stars glasses,0.5689216593689594,226,64d5b84f27f8488b65dcc6fd
2128,graveyard,yellow,baseball jersey,moustache normal,watermelon,normal,3d glasses,0.5687138774752857,227,64d4f1c5b75ebe5a321aaccc
1985,grey,black,sailor costume,normal,construction hat,pumped up,sleep mask ,0.5681714155298627,228,64d4f1b2c76547f4aa197d65
526,thunder,green,karate uniform,small,leprechaun's hat,unibrow,sunglasses,0.5674332971772286,229,64d50d36e11651223b7351ee
357,doom gloom,grey,tracksuit navy blue,moustache big,tiara pink,eyebrow,brown aviator,0.5673686524927647,230,64d4f18c27f8488b656a03fc
888,teal,grey,bowtie,normal,beanie,heart,sunglasses,0.5669650330048024,231,64d5a957e11651223bab89cf
264,doom gloom,pink,karate uniform,big,leprechaun's hat,unibrow,sunglasses,0.5649709884261347,232,64d5af3a27f8488b65db85ec
1777,blue sky,purple,cross necklace,moustache normal,gm,normal,sleep mask ,0.5631871830422708,233,64d4f27be11651223b3b96eb
1968,doom gloom,blue,tracksuit navy blue,moustache big,beanie,eyebrow,pink stars glasses,0.5625667256929606,234,64d4ee05c5e0ce89f10976e6
2067,rain,brown,pocho,moustache normal,brain,eyebrow,pink stars glasses,0.561436046982831,235,64d4f2eae11651223b3cdfe4
721,blue,grey,sailor costume,pipe,straw hat,eyebrow,sunglasses smoll,0.5592275360043005,236,64d4e177c5e0ce89f1f5e2f1
756,pink sky,yellow belly,cross necklace,small,pan,eyebrow,brown aviator,0.558805425475783,237,64d4ee36c5e0ce89f10993f2
182,thunder,grey,tracksuit navy blue,silver,rug!,normal,green stylish glasses,0.5580005700854254,238,64d4fd8cb75ebe5a323630be
1463,thunder,yellow,witch robe,normal,pan,unibrow,glasses,0.5577568007445273,239,64d4f0ff27f8488b65688ef8
1310,grey,blue,pajamas blue holding pillow,big,witch hat,unibrow,green stylish glasses,0.5576041710077778,240,64d4ef20c5e0ce89f10a872f
451,grey,brown,pajamas blue holding pillow,silver,cowboy hat,eyebrow,glasses,0.5570329458944799,241,64d4fcbbb75ebe5a3234e70d
091,rain,pink,scarf,worm,cowboy hat,eyebrow,glasses,0.5557445217642184,242,64d5b51327f8488b65dc7f40
371,blue,grey,medal,silver,headband,eyebrow,eye patch,0.5556189078756194,243,64d56660e11651223ba0cc82
1000,grey,brown,construction vest,small,headset pink,unibrow,eye patch,0.5546568005275998,244,64d4f474e11651223b4152e4
768,space,blue,leather jacket black,big,firefighter hat,eyebrow,brown aviator,0.5536257334400456,245,64d4eeabc5e0ce89f10a066a
1711,blue sky,yellow belly,none,moustache normal,gm,normal gold,monocle,0.5527313553440223,246,64d4ee37c5e0ce89f109956a
135,blue,pink,bowtie,normal,bullseye cap,pumped up,goggles,0.5522665961016333,247,64d4f1b727f8488b656a6fbb
846,grey,purple,tracksuit navy blue,worm,construction hat,eyebrow,brown aviator,0.5509876837885285,248,64d4eedd1d86fd023d4202b8
2043,purple,grey,construction vest,moustache small,bowler hat,eyebrow,3d glasses,0.5506282155246243,249,64d5b69bc48eb875e0453a0a
528,doom gloom,brown,green jacket,normal,cowboy hat,unibrow,pink stars glasses,0.5492835423176239,250,64d5af3a27f8488b65db8606
1893,doom gloom,pink love,purple jacket,big,tiara pink,eyebrow,eye patch,0.5492609716933917,251,64d5b519e11651223bad1c66
1221,blue,stone,crewneck sweatshirt: pink,small,watermelon,eyebrow,monocle,0.5491439368559048,252,64d5b51601156a16ec5d0d27
1627,grey,grey,scarf,moustache normal,rubber duck,eyebrow,green stylish glasses,0.5486810047751074,253,64d5b69ac48eb875e0453930
1505,teal,grey,green jacket,moustache small,headband,eyebrow,sunglasses smoll,0.5472856387307903,254,64d5a95bfe404d876f17fbba
1013,doom gloom,grey,witch robe,moustache normal,rug!,normal,sunglasses,0.545678297934741,255,64d4f90ae11651223b4cb414
1990,thunder,pink,gold necklace,normal,pirate hat,unibrow,sunglasses,0.5442194574089292,256,64d5b5ab01156a16ec5d1fc4
988,graveyard,black,witch robe,big,headset pink,eyebrow,sunglasses,0.5439793129991466,257,64d4f02f1d86fd023d44a711
1145,blue,purple,clown outfit,moustache small,bucket,eyebrow,green stylish glasses,0.5438829579300679,258,64d5b5a827f8488b65dc936a
974,purple,purple,baseball jersey,small,headset pink,unibrow,goggles,0.5437330137435772,259,64d5a958e11651223bab8af0
065,blue,blue,tracksuit navy blue,moustache small,witch hat,eyebrow,glasses,0.5435203004740622,260,64d4f071c76547f4aa1623d7
1609,blue,purple,chef,cigar,straw hat,normal,red stylish glasses,0.5432509197041681,261,64d4ee7e1d86fd023d414d71
624,aries constellation,grey,green jacket,small,pilot helmet,eyebrow,3d glasses,0.5428877685139671,262,64d4f147c76547f4aa18433a
131,purple,yellow belly,detective suit,moustache normal,top hat,normal,pink stars glasses,0.5426598509072682,263,64d4f1ba27f8488b656a79fb
1588,grey,brown,pajamas blue holding pillow,worm,bowler hat,eyebrow,glasses,0.5424957628815334,264,64d5b5ab01156a16ec5d1f8f
1581,ninja,black,scarf,big,firefighter hat,eyebrow,sleep mask ,0.5424335011823587,265,64d4edc41d86fd023d3fcfdd
920,grey,yellow,cop uniform,worm,beanie,eyebrow,pink stars glasses,0.5409525148399256,266,64d4ee47c76547f4aa112abc
368,grey,green,karate uniform,moustache big,headband,eyebrow,3d glasses,0.5403798169295538,267,64d5af3a27f8488b65db85c4
1725,blue,black,white shirt,worm,bucket,eyebrow,goggles,0.538516958519674,268,64d4f03f27f8488b6566d2ff
1598,teal,black,bowtie,moustache normal,cowboy hat,eyebrow,red stylish glasses,0.5381561709277237,269,64d5a95afe404d876f17fb2f
608,purple,grey,gold necklace,worm,headlamp,eyebrow,pink stars glasses,0.5380290172291743,270,64d5b5a6c48eb875e0452610
596,blue,grey,witch robe,moustache big,cone,eyebrow,sleep mask ,0.5379900565674781,271,64d4fb1dc76547f4aa30a084
2003,blue,purple,construction vest,cigar,headset pink,normal,goggles,0.5370234118998455,272,64d4ef83c76547f4aa13d498
912,teal,blue,sailor costume,normal,firefighter hat,unibrow,brown aviator,0.5366480790784269,273,64d5b84e27f8488b65dcc612
1979,purple,yellow,karate uniform,big,straw hat,unibrow,sunglasses,0.5342637680493779,274,64d4fc95e11651223b5369ea
1501,teal,grey,crewneck sweatshirt: pink,moustache normal,frogi,normal,snorkeling,0.5341722467882225,275,64d4f4e427f8488b65738ed5
1373,grey,yellow,pink dress,normal,leprechaun's hat,unibrow,goggles,0.5334946985047346,276,64d5b7a8fe404d876f19ba26
621,purple,green,crewneck sweatshirt: pink,normal,headband,unibrow,eye patch,0.533414936488442,277,64d5a95401156a16ec5b7900
1722,rain,yellow belly,scarf,big,frogi,eyebrow,sleep mask ,0.5321791788821777,278,64d4f02427f8488b65668c46
061,grey,brown,white shirt,cigar,tiara pink,normal,goggles,0.5320434676587907,279,64d5af3b27f8488b65db863d
435,blue,brown,tracksuit navy blue,moustache big,pan,eyebrow,glasses,0.5317958381567397,280,64d4ee38c5e0ce89f10995ff
544,thunder,brown,cop uniform,moustache big,tiara pink,normal,pink stars glasses,0.5311708163327671,281,64d4f3c0e11651223b3f4fdc
2035,aries constellation,purple,scarf,normal,tiara pink,eyebrow,glasses,0.531147798453778,282,64d5a95ec48eb875e043a808
1345,space,pink,none,moustache normal,headset pink,cyclops,glasses,0.5292272656508864,283,64d4eec01d86fd023d41cada
1158,green chart,blue,crewneck sweatshirt: pink,normal,bowler hat,eyebrow,sunglasses,0.5289427203962798,284,64d4ef07c76547f4aa12c256
381,red chart,grey,construction vest,normal,cowboy hat,eyebrow,pink stars glasses,0.5288012899770304,285,64d4f2bfe11651223b3c5724
1370,purple,black,robe king,moustache small,watermelon,normal,pink stars glasses,0.5287948610745988,286,64d5b699c48eb875e04538a3
1522,blue,bone,gold necklace,none,none,none,3d glasses,0.5274067773221618,287,64d5a95cfe404d876f17fc2e
1412,thunder,pink,cop uniform,moustache small,cone,normal,sleep mask ,0.5273112378529428,288,64d4ee001d86fd023d404ab4
962,rain,stone,none,moustache big,poisoned apple,normal gold,green stylish glasses,0.5263789119128982,289,64d4f64727f8488b65773082
1589,grey,black,chef,worm,cavalier hat ,normal,eye patch,0.5262116375280682,290,64d5b5ab01156a16ec5d1f7d
1926,doom gloom,robot,duck floaty,big,top hat,normal,sunglasses,0.5259057764663315,291,64d4ee19c5e0ce89f10980da
861,rainbow,black,none,moustache big,construction hat,normal gold,monocle,0.5257461534662042,292,64d4df77c76547f4aaf85797
1749,teal,black,gladiator armor,moustache small,pirate hat,normal,red stylish glasses,0.5252461746110304,293,64d4efe627f8488b6565e9ed
2078,pink sky,brown,cop uniform,big,brain,eyebrow,sleep mask ,0.5246388206114903,294,64d5b5ab01156a16ec5d1fb2
1896,blue,grey,sailor costume,pipe,lamp,normal,sunglasses,0.5241395188318481,295,64d4f903e11651223b4ca597
798,blue,yellow,scarf,cigar,brain,normal,goggles,0.5238637105685229,296,64d50009e11651223b59370c
191,sun,black,scarf,normal,bucket,eyebrow,brown aviator,0.5231151969956531,297,64d5af46e11651223bac3816
079,sun,green,baseball jersey,small,halo,normal,monocle,0.5229985139623523,298,64d5b5a5c48eb875e04524f7
444,purple,blue,farmer outfit,worm,headband,normal,red stylish glasses,0.5229185640170775,299,64d5b51427f8488b65dc7fcc
2095,blue,blue,purple jacket,moustache small,cone,normal,red stylish glasses,0.5228200355542393,300,64d4df761d86fd023d286fb0
924,teal,pink,gold necklace,pipe,headset pink,normal,goggles,0.5226045920523512,301,64d4f1d8e11651223b39f45a
332,teal,black skull,none,pipe,headset pink,heart,snorkeling,0.5222093568987841,302,64d5b51427f8488b65dc8008
519,purple,yellow,robe king,moustache big,firefighter hat,normal,red stylish glasses,0.5221996383258583,303,64d5b7a301156a16ec5d3e44
1357,teal,purple,pajamas blue holding pillow,moustache small,plunger,normal,green stylish glasses,0.5221708808889137,304,64d5b69ac48eb875e04539ff
1415,doom gloom,purple,pocho,small,poisoned apple,eyebrow,red stylish glasses,0.5219943387672172,305,64d5a957e11651223bab89c6
1713,beach,purple,duck floaty,small,straw hat,normal,sunglasses smoll,0.5215951619818888,306,64d4f2a9b75ebe5a321d3403
863,rain,boorb,purple jacket,small,cavalier hat ,normal,sleep mask ,0.520848809978281,307,64d4edfac76547f4aa106a7f
1486,doom gloom,stone,none,moustache big,straw hat,black red,sunglasses,0.5207527537555294,308,64d5b84e27f8488b65dcc5d0
967,red chart,pink love,medal,silver,none,crying,sunglasses smoll,0.5197093233181797,309,64d4f4d3c76547f4aa22173a
1605,grey,black,sailor costume,moustache big,bowler hat,normal,red stylish glasses,0.5181149124990229,310,64d4f582c76547f4aa23de2e
1845,beach,purple,purple jacket,big,cop hat,normal,goggles,0.5179640904914707,311,64d5b7a8fe404d876f19b9fa
1176,purple,purple,farmer outfit,worm,pirate hat,normal,brown aviator,0.5179089852501099,312,64d4f838b75ebe5a322c37ac
328,cancer constellation,yellow,pocho,big,poisoned apple,normal,brown aviator,0.5165564190373276,313,64d623881eeeee86cb872159
1160,sun,yellow,baseball jersey,normal,apple,eyebrow,pink stars glasses,0.5164517393691789,314,64d4f02927f8488b65669ce8
1031,rain,purple,clown outfit,small,watermelon,eyebrow,sunglasses smoll,0.516236691643844,315,64d4ed97c76547f4aa0fa483
1073,diplo sky,yellow,farmer outfit,small,straw hat,normal,pink stars glasses,0.5146456352271938,316,64d5af4301156a16ec5c1ea2
1445,cancer constellation,pink,none,moustache small,cowboy hat,crying,3d glasses,0.5141778720308573,317,64d5af4201156a16ec5c1e02
1867,teal,pink love,medal,big,plunger,eyebrow,goggles,0.5139569198524605,318,64d4f1c3e11651223b39b4a9
670,red chart,purple,pajamas blue holding pillow,big,tiara pink,normal,3d glasses,0.5132323794815253,319,64d5b7a5e11651223bad5476
1286,blue,green,pocho,moustache big,cop hat,normal,3d glasses,0.5132095054048866,320,64d4f03c27f8488b6566ce53
024,thunder,blue,baseball jersey,small,top hat,eyebrow,green stylish glasses,0.5128092435441041,321,64d4edd7c76547f4aa1019ae
1702,sun,pink,none,cigar,cone,black red,pink stars glasses,0.5125908624216684,322,64d4f272e11651223b3b84c9
1267,green chart,green,gladiator armor,big,leprechaun's hat,normal,goggles,0.5125769661789046,323,64d4fe61b75ebe5a3237943e
1306,thunder,black,none,moustache small,cop hat,not normal,sunglasses,0.5122634045898833,324,64d4f1ba27f8488b656a78af
087,beach,yellow,clown outfit,small,watermelon,normal,3d glasses,0.5111118185468143,325,64d4f10027f8488b656891a1
732,thunder,green,pocho,small,pirate hat,eyebrow,sunglasses smoll,0.5108283688076334,326,64d4f0e927f8488b65684f69
1140,purple,black skull,tracksuit navy blue,normal,sunny side up,eyebrow,monocle,0.5105989439745052,327,64d4ee37c5e0ce89f1099573
1361,purple,black,sailor costume,moustache small,pajamas cap,normal,pink stars glasses,0.5102417291563233,328,64d4edba1d86fd023d3fc308
1376,purple,black,sailor costume,moustache small,baseball cap,normal,glasses,0.5102372779447681,329,64d4f405e11651223b401336
093,teal,pink,cross necklace,moustache small,rubber duck,normal,3d glasses,0.5097079173260849,330,64d4f24f27f8488b656c34be
695,red chart,pink,none,moustache normal,construction hat,normal gold,goggles,0.50959618614978,331,64d5005bb75ebe5a323af16e
1127,rainbow,grey,cop uniform,small,construction hat,normal,goggles,0.5090742720834901,332,64d4ed9e1d86fd023d3f8b0d
1264,ninja,boorb,none,big,gladiator helmet,normal gold,eye patch,0.5086903269563535,333,64d4ee1bc5e0ce89f10982b1
184,graveyard,yellow,cop uniform,small,top hat,normal,goggles,0.5083162075757505,334,64d4f1271d86fd023d45d820
2111,blue,pink,pocho,moustache big,brain,normal,goggles,0.5075998108092173,335,64d5b69d27f8488b65dca4ae
1897,green chart,brown,tracksuit navy blue,small,pajamas cap,normal,sunglasses smoll,0.5050870007112856,336,64d4f82527f8488b657c1f1e
2131,grey,gold,green jacket,small,cowboy hat,normal,sleep mask ,0.5044651805387322,337,64d5b51cfe404d876f198b29
2180,purple,brown,karate uniform,moustache normal,bowler hat,normal,eye patch,0.5034653247924238,338,64d5b69d27f8488b65dca4cc
682,aries constellation,brown,firefighter uniform,big,headlamp,normal,sleep mask ,0.5033880068906378,339,64d5b5a927f8488b65dc9444
839,red chart,brown,pink dress,not normal,none,normal gold,sleep mask ,0.5011296953859073,340,64d4f458b75ebe5a32220a9e
1705,pink sky,grey,pink dress,small,bullseye cap,normal,glasses,0.5011086055269927,341,64d4df7a1d86fd023d2877c2
1309,rain,black skull,none,moustache big,bucket,pumped up,sleep mask ,0.5005897396727588,342,64d5a958e11651223bab8a91
2096,rain,yellow,none,moustache normal,poisoned apple,not normal,sleep mask ,0.4999291077595652,343,64d5b7abc48eb875e0454f31
1652,thunder,grey,none,silver,brain,black red,red stylish glasses,0.49917284133011575,344,64d4f0de27f8488b65683d3e
830,rain,blue,baseball jersey,normal,poisoned apple,eyebrow,red stylish glasses,0.49917150976402735,345,64d5b7a5e11651223bad5458
1024,ninja,green,pink dress,normal,frogi,normal,glasses,0.4985782264321165,346,64d623891eeeee86cb8723b0
1870,cancer constellation,black,gold necklace,pipe,none,crying,sunglasses smoll,0.49789720754933,347,64d4fe0cc76547f4aa3562ef
530,rain,grey,none,silver,brain,crying,pink stars glasses,0.4974023777930091,348,64d4f4d4c76547f4aa221963
372,graveyard,pink,flower,moustache small,none,crying,monocle,0.4970150842791268,349,64d4f3e1b75ebe5a3220a6f9
1927,grey,stone,gladiator armor,normal,cop hat,normal,sleep mask ,0.4966803254266967,350,64d5b7a9fe404d876f19bad2
139,red chart,purple,karate uniform,normal,apple,normal,pink stars glasses,0.49554141972772037,351,64d4f138c76547f4aa18108a
577,purple,yellow belly,pink dress,normal,captain hat,eyebrow,glasses,0.49438470143323826,352,64d4ed98c76547f4aa0fa666
555,blue,blue,pink dress,big,plant,eyebrow,3d glasses,0.49276720038206395,353,64d4df6a1d86fd023d286108
2152,teal,green,farmer outfit,big,viking,eyebrow,goggles,0.49190524438242805,354,64d5b69c27f8488b65dca4a0
659,grey,grey,pink dress,big,firefighter hat,eyebrow,green stylish glasses,0.491028659833546,355,64d6238d1eeeee86cb872db6
094,doom gloom,black,witch robe,big,gm,normal,eye patch,0.4909579741111492,356,64d4f36f27f8488b656f48c3
2170,blue,black skull,none,moustache small,headlamp,normal gold,pink stars glasses,0.490733972676429,357,64d4eee3c5e0ce89f10a4864
640,teal,blue,construction vest,big,cone,eyebrow,sleep mask ,0.4906450226948981,358,64d4f28be11651223b3bc46e
2182,doom gloom,red glitch,medal,moustache big,none,crying,green stylish glasses,0.48992455964002607,359,64d4e019c5e0ce89f1f3b15d
1447,grey,robot,pajamas blue holding pillow,normal,bullseye cap,normal,goggles,0.489684311787606,360,64d4ee4f1d86fd023d40ea7a
081,doom gloom,blue,none,worm,chef hat,pumped up,glasses,0.48940461890481884,361,64d4f996b75ebe5a322f3ba7
1476,grey,grey,cop uniform,small,headset pink,eyebrow,pink stars glasses,0.48924165166555234,362,64d5b5a927f8488b65dc9418
1291,rain,not berb,karate uniform,gold normal,none,unibrow,3d glasses,0.4885694795739226,363,64d5b84f27f8488b65dcc6ed
118,doom gloom,blue,pajamas blue holding pillow,small,viking,normal,sunglasses,0.48739574552391957,364,64d4f1dac76547f4aa19ea57
751,teal,green,white shirt,big,baseball cap,eyebrow,brown aviator,0.48674633532154793,365,64d4f86db75ebe5a322cb0e4
1159,green chart,grey,medal,normal,cone,normal,sunglasses,0.4865723849293057,366,64d5b698fe404d876f19ad78
236,blue,brown,none,moustache small,poisoned apple,machine gold,eye patch,0.4864166773308122,367,64d4f3e0e11651223b3fb63e
2098,blue,pink love,medal,small,lamp,normal,red stylish glasses,0.4863855718546481,368,64d4f00a27f8488b65664ac6
433,teal,yellow belly,sailor costume,small,construction hat,normal,sunglasses smoll,0.4861121535588571,369,64d4eedc1d86fd023d42013a
